mean_reward_out
77.50757576
76.29104478
75
75.06617647
73.97101449
76.03731343
77.37121212
76.41044776
74.08695652
76.29104478
73.96376812
77.54545455
76.29850746
72.97142857
74.86029412
72.91428571
75.94776119
76.41044776
77.38636364
75.05147059
76.1641791
76.2238806
75.16911765
76.05223881
74.77205882
73.95652174
77.33333333
77.34848485
78.28461538
76.29850746
77.52272727
76.31343284
71.78169014
71.71126761
76.34328358
75.93283582
77.51515152
76.3880597
74.1884058
75.81343284
75.18382353
70.51388889
68.75675676
77.25757576
76.07462687
76.1641791
76.07462687
74.85294118
74.91176471
74.05797101
70.91666667
73.86956522
73.87681159
73.81884058
73.16428571
74.97794118
74.00724638
75.02941176
76.18656716
75.99253731
78.39230769
72.80714286
74.89705882
71.78873239
77.27272727
76.19402985
75.96268657
78.56923077
71.50704225
78.66153846
74.46323529
77.29545455
76.00746269
77.10606061
75.01470588
79.8515625
77.20454545
74.88970588
75.97014925
73.66666667
77.37121212
73.78985507
77.22727273
75.73880597
77.27272727
74.90441176
73.80434783
76.17164179
75.86567164
70.47222222
71.73239437
72.92857143
78.37692308
77.38636364
71.62676056
75.62686567
78.36153846
74.88235294
78.45384615
79.6015625
76.1119403
74.93382353
71.73239437
77.21969697
76
74.97058824
77.26515152
76.05223881
78.38461538
73.73913043
77.39393939
74.94852941
73.88405797
75.91044776
75.02205882
76.26865672
76.20895522
75.04411765
76.29104478
73.7173913
78.57692308
78.3
76.30597015
71.57746479
74.92647059
74.88970588
73.55072464
75.85820896
77.14393939
79.6640625
74.30147059
74.88235294
75.89552239
77.39393939
74.91911765
76.9469697
73.50724638
75.07352941
79.5625
74.875
73.89130435
75
79.875
75.99253731
70.89583333
78.52307692
77.43939394
76.18656716
74.90441176
78.43076923
77.16666667
73.04285714
78.58461538
77.16666667
74.96323529
78.35384615
75.90298507
76
77.34090909
76.95454545
73.97826087
73.82608696
79.6875
78.26923077
76.08208955
76.96969697
78.50769231
75.7761194
76.13432836
70.61805556
77.33333333
76.05970149
77
75.98507463
77.03787879
78.29230769
72.69285714
78.37692308
76.08955224
77.36363636
78.43846154
73.84782609
75.11029412
79.671875
78.38461538
74.74264706
75.10294118
73.47101449
75.91791045
78.46923077
78.52307692
74.82352941
78.51538462
80.76984127
75.85074627
77.25757576
73.61594203
72.8
74.88235294
76.06716418
73.67391304
78.35384615
74.82352941
72.70714286
77.31060606
77.25
78.26153846
77.13636364
76.05970149
78.18461538
78.30769231
77.3030303
77.27272727
78.70769231
74.85294118
73.7173913
78.44615385
79.6015625
77.31818182
76.02238806
76.03731343
77.31818182
76.07462687
74.94852941
78.46923077
75.97761194
73.83333333
77.25757576
74.99264706
78.66153846
78.50769231
75.99253731
72.73571429
71.78169014
76.1119403
73.72463768
73.84057971
75.07352941
74.58823529
78.39230769
78.44615385
73.93478261
76.14925373
73.72463768
77.01515152
77.28787879
75.08088235
74.97794118
78.2
74.01449275
78.29230769
76.1119403
78.44615385
80.6984127
77.16666667
76.19402985
77.45454545
77.10606061
72.64285714
78.48461538
76.04477612
78.59230769
74.79411765
77.12121212
74.97794118
75.93283582
79.6328125
76.06716418
73.70289855
77.11363636
78.47692308
74.88970588
73.86231884
81.16666667
78.34615385
76.09701493
78.3
79.1875
79.265625
75.98507463
78
75.25
76.00746269
78.55384615
78.33846154
76.02238806
78.35384615
77.36363636
73.83333333
74.04347826
79.7578125
75.96268657
77.15151515
74.89705882
77.25757576
78.46923077
77.22727273
76.26865672
73.7826087
75.94776119
77.40151515
75.94776119
79.7890625
75.95522388
75.94776119
77.31060606
78.50769231
78.38461538
77.31818182
78.35384615
80.92063492
79.609375
77.24242424
75.99253731
78.44615385
76.01492537
77.25757576
77.42424242
80.53174603
79.671875
78.55384615
79.5078125
78.32307692
77.03787879
77.12121212
72.86428571
78.26153846
79.5078125
76.19402985
76.30597015
78.16153846
81
79.578125
72.76428571
75.94029851
78.14615385
78.17692308
75.84328358
78.09230769
78.25384615
74.71323529
74.55147059
78.35384615
76.30597015
77.27272727
76.1641791
77.15151515
81.16666667
79.796875
76.87878788
78.37692308
78.31538462
78.22307692
77.09848485
75.14705882
77.07575758
77.53787879
78.35384615
76.06716418
77.28030303
74.71323529
79.59375
79.5
76.1641791
79.5390625
79.421875
78.33846154
75.6119403
73.57971014
79.5078125
78.27692308
77.21212121
78.25384615
77.11363636
78.5
77.9
71.79577465
79.59375
78.34615385
81.18253968
79.8359375
79.4921875
78.60769231
76.19402985
77.13636364
78.59230769
78.33076923
78.4
78.54615385
78.58461538
78.42307692
77.03030303
79.8203125
79.6640625
78.46153846
80.80952381
80.72222222
78.57692308
79.5625
79.6484375
73.03571429
80.76190476
73.52173913
78.44615385
78.25384615
80.92857143
78.53846154
80.96031746
76.2761194
76.08208955
78.35384615
78.16153846
78.2
79.640625
78.36153846
79.5703125
75.91044776
78.50769231
79.703125
78.4
79.359375
75.79850746
78.16923077
78.16153846
76.08955224
79.5390625
79.53125
76.12686567
81.13492063
79.5234375
77.16666667
77.15909091
78.40769231
77.34848485
79.546875
78.47692308
79.6015625
77.5530303
80.71428571
78.52307692
79.7421875
78.56153846
78.5
78.33076923
79.6875
78.40769231
77.18181818
79.421875
77.12878788
76.88636364
75.85820896
75.20588235
77.23484848
80.73809524
77.21969697
78.29230769
77
80.76190476
77.51515152
78.40769231
80.65079365
78.32307692
79.5546875
80.72222222
79.7890625
83.45901639
79.6875
76.26865672
80.92063492
79.671875
77.08333333
79.8359375
79.390625
79.671875
79.59375
79.921875
78.4
80.86507937
80.80952381
74.91911765
78.48461538
82.03225806
79.671875
82.00806452
77.21969697
78.43076923
77.51515152
79.421875
77.12878788
78.13846154
79.6796875
79.5078125
78.2
77.21212121
81.18253968
78.44615385
79.6953125
77.08333333
79.6484375
78.43076923
76.07462687
79.5859375
78.53076923
79.890625
78.64615385
75.08088235
78.38461538
78.40769231
81.25396825
78.36923077
81.06349206
77.48484848
78.12307692
78.59230769
75.96268657
79.578125
78.40769231
78.69230769
82.31451613
79.59375
78.22307692
79.171875
78.23846154
81.17460317
79.796875
78.45384615
78.56153846
78.14615385
83.46721311
80.88095238
80.9047619
79.4140625
76.93939394
78.38461538
78.45384615
78.51538462
77.20454545
81.18253968
78.34615385
81.07142857
79.65625
83.55737705
77.24242424
78.34615385
79.46875
79.59375
78.45384615
79.6328125
81.14285714
78.50769231
78.41538462
78.54615385
79.515625
79.5234375
77.38636364
76.29850746
77.40151515
78.52307692
77.38636364
81.15079365
79.4296875
79.671875
76.26119403
79.640625
79.609375
79.546875
78.35384615
80.92063492
75.13235294
78.27692308
78.4
79.546875
78.55384615
79.5703125
78.4
82.23387097
79.71875
78.73846154
82.23387097
77.39393939
80.93650794
79.34375
78.33076923
80.86507937
79.8046875
80.96031746
81.96774194
78.17692308
